ProbeID,Variance
211812_s_at,0.5722216116406299
243305_at,0.5721911930976487
220948_s_at,0.572186934965022
1553407_at,0.5721813101626287
57715_at,0.572154182883135
214691_x_at,0.5721148700574477
37028_at,0.5720648227322943
215191_at,0.5720594569338734
233537_at,0.5719324219086541
202468_s_at,0.5719222295917825
212265_at,0.571917904392431
225017_at,0.5719055295632628
226140_s_at,0.5718605190524553
213729_at,0.5717820432396307
229712_at,0.5717788172159344
236599_at,0.571771963680428
203439_s_at,0.5717364331258077
222239_s_at,0.5716715977811845
236632_at,0.5716646257540673
1566003_x_at,0.5716608708237673
237437_s_at,0.5716042368708941
223069_s_at,0.5715984396756499
218979_at,0.5715616040026
213320_at,0.571555027078876
223119_s_at,0.5715471395034303
220723_s_at,0.571546526112246
223898_at,0.5714034952258248
231046_at,0.5714000390625191
232927_at,0.5713954917341256
224407_s_at,0.5713803276865482
220450_at,0.5713539498226371
218195_at,0.5713418308088348
204275_at,0.5713334139403493
212792_at,0.571319697040714
207705_s_at,0.5712855411159683
225033_at,0.5712481374407813
1553111_a_at,0.571246935882118
227152_at,0.5712223610927846
1553094_at,0.5711894811914636
215294_s_at,0.5711419118667307
219335_at,0.5711151597782135
212662_at,0.5711058987284812
213549_at,0.5710878190356954
209390_at,0.5710795991421623
1552344_s_at,0.5710628525415141
1553467_at,0.5710425726122877
239716_at,0.5710387387996051
218259_at,0.5709647757761321
203634_s_at,0.5709618208465336
243184_at,0.5709587799152417
225377_at,0.5709528895611147
243938_x_at,0.5709332890650193
212810_s_at,0.5709145666017276
226835_s_at,0.5709083896863815
1558783_at,0.5708939529252115
222273_at,0.5708833581164443
236129_at,0.570850521254085
240137_at,0.5708374268939328
214753_at,0.5707838143827447
1553492_a_at,0.5707723747804356
233096_at,0.5707625267904695
237889_s_at,0.5707357528538805
213763_at,0.57070969446005
201297_s_at,0.5706917844924475
215009_s_at,0.5706506845216343
226155_at,0.5705939547568755
236677_at,0.5705877193473515
224097_s_at,0.5705825070983938
1557830_at,0.5705722792165054
238959_at,0.570565500354188
211989_at,0.570553846882821
226345_at,0.5705526421310245
210561_s_at,0.5705317764411743
205429_s_at,0.5705238364317917
219527_at,0.5704989779304269
201917_s_at,0.570430412820935
221147_x_at,0.5703709985186944
202787_s_at,0.5703686680721809
226642_s_at,0.5703554533624616
239735_at,0.570351816043385
203914_x_at,0.5703201313485036
212223_at,0.5703017749679135
201496_x_at,0.5702794172663754
225032_at,0.5702613791057847
201563_at,0.5702284025302846
240102_at,0.5702267355481412
239793_at,0.570222474241324
226380_at,0.5701276034473677
210701_at,0.5700694058817446
226859_at,0.5700481323254939
214061_at,0.5699824547641169
204299_at,0.5698896136828417
1552310_at,0.5698658468983036
210158_at,0.569757386853916
1569315_s_at,0.5696541712386273
208502_s_at,0.5695558001104575
225629_s_at,0.5695476419545291
228361_at,0.5694243464915447
212193_s_at,0.5694184460483706
230519_at,0.5693130366227306
226660_at,0.5692860657075098
208605_s_at,0.5692840174913534
1555982_at,0.5692739644884455
240456_at,0.5692666900729032
220790_s_at,0.5692574939295288
210284_s_at,0.5692568379904803
202743_at,0.56919466170098
1557203_at,0.5691677040511041
213164_at,0.5690946292400363
1553304_at,0.5690682283549837
1559911_at,0.5690470766163943
243259_at,0.5690408780439304
243919_at,0.5689314732718608
220321_s_at,0.568893965245632
230404_at,0.5688896620717472
236619_at,0.5688752851986482
215626_at,0.5688166771368476
222139_at,0.5688164861091524
45288_at,0.5687984019090694
239741_at,0.5686788896134021
1558662_s_at,0.5685938557554097
211027_s_at,0.5685216893034605
226475_at,0.5684905839015489
201846_s_at,0.5684882483689514
206078_at,0.5684672762800514
241353_s_at,0.5683663689898106
212476_at,0.5682772483109233
226203_at,0.5682493461927156
204841_s_at,0.5682424466211428
1560238_at,0.5682335492613507
204483_at,0.5681993789312394
212843_at,0.5681921802756116
226092_at,0.5681897916080209
209588_at,0.5681826331328824
242489_at,0.5681732207234119
226559_at,0.5681612977333157
207740_s_at,0.5681216085486062
1556763_at,0.5680906201222887
230080_at,0.5680651766844513
207152_at,0.5680584071967832
211715_s_at,0.5680037072939854
228560_at,0.5679958916648559
229472_at,0.5679690138429676
228525_at,0.5679380483906201
224013_s_at,0.5679346314611172
244462_at,0.5679249225170416
228449_at,0.5679121034779644
1555784_s_at,0.5678105851569042
230151_at,0.5678009135417118
1556827_at,0.5677430136338028
218045_x_at,0.5676842794557976
222310_at,0.5676633527237813
211480_s_at,0.5676622695722405
207417_s_at,0.5676586248135209
1569453_a_at,0.5676561126495305
224863_at,0.5675342173911067
227508_at,0.5675167722069623
234768_at,0.5674782975308734
213433_at,0.5674456760506181
206580_s_at,0.5674396288938764
205142_x_at,0.5673328921202723
218928_s_at,0.5673098960516209
243092_at,0.567308110398109
201924_at,0.5672564766960357
212737_at,0.5672192417512713
242983_at,0.5672096920580721
206976_s_at,0.5671787454520395
223189_x_at,0.5671766315142698
223575_at,0.5671583222873454
225167_at,0.5671365021186154
204800_s_at,0.567099122055488
242728_at,0.5670865925784564
50374_at,0.567081856265795
233761_at,0.5670765030865613
211611_s_at,0.5670402465119408
226652_at,0.5670281922398628
202101_s_at,0.5670040825949613
218819_at,0.5669537084736089
219852_s_at,0.5669328241483976
225225_at,0.5668974391545167
33322_i_at,0.5668853678685857
230224_at,0.5668389775438754
207462_at,0.5667577205774905
217430_x_at,0.5666136938352607
229793_at,0.5666099222291935
209086_x_at,0.5666078358641137
216488_s_at,0.5665937066705365
228423_at,0.566587386763125
223095_at,0.5665842065878266
235164_at,0.5664622408082737
244753_at,0.56642927188335
238835_at,0.5664112277574808
223352_s_at,0.5664094987711427
218298_s_at,0.5664051389628203
229190_at,0.5663774848898685
223214_s_at,0.5662261510856577
202951_at,0.5662260422562333
202067_s_at,0.5661612714811723
213776_at,0.5661487391804194
202198_s_at,0.5660943963061916
47560_at,0.5660410093873479
236376_at,0.5660004148290851
229606_at,0.5659629417429145
230505_at,0.5658833491972157
240815_at,0.565870896540344
217317_s_at,0.5658557785203414
218817_at,0.5658495311902172
236472_at,0.565840637544779
217197_x_at,0.5658140099351399
238787_at,0.5658012387853394
227584_at,0.5657854640178315
235980_at,0.5657783251159909
1566624_at,0.5657122560384638
1553081_at,0.5656674747065584
214057_at,0.5656633949413307
208015_at,0.5656506392983037
210017_at,0.565620033736434
242877_at,0.5655850753590129
220572_at,0.5654029180677125
240574_at,0.5653565151506957
220369_at,0.5653027237925144
222556_at,0.565249546451809
1562891_at,0.5652337293095292
233158_at,0.5652171539163402
223274_at,0.5652023722775259
228253_at,0.5651987610661444
212437_at,0.5651760739573457
235505_s_at,0.5651753636820438
219436_s_at,0.5651579799484805
1555754_s_at,0.565142439809626
220466_at,0.5651168106594388
225934_at,0.5650753681177526
214742_at,0.5650395333829094
202125_s_at,0.5650303837839892
235607_at,0.5650160956171884
208213_s_at,0.5650159407521628
235583_at,0.5649949641467391
233690_at,0.5649926645148744
1563540_at,0.5649634152629354
226177_at,0.5649605500479759
1568865_at,0.5649594530812202
214552_s_at,0.5649526198884681
243338_at,0.5649253889670104
216949_s_at,0.5649169797347879
243816_at,0.5648989635267512
206646_at,0.5648926052796424
203409_at,0.564864161820325
219239_s_at,0.5648108746998907
228990_at,0.5648075626541758
217542_at,0.5648053535377752
203490_at,0.5647845051325944
234801_s_at,0.5647742243549996
224860_at,0.5647498394981415
225527_at,0.5647454035331109
239486_at,0.5647452922924645
231582_at,0.56472089612231
202342_s_at,0.5646738054169611
221653_x_at,0.5645933788918976
232816_s_at,0.5645551268216763
242541_at,0.564549026578425
236699_at,0.5645427626303374
222209_s_at,0.5645143463938329
229366_at,0.5644838435470629
226978_at,0.5644322728704562
228548_at,0.5644269741119665
220128_s_at,0.5644168979395273
205226_at,0.5644053446685304
213096_at,0.5643972205766342
211397_x_at,0.5643834793672241
205306_x_at,0.5643810335638452
1562908_at,0.5643417658359129
224308_s_at,0.5642777447877362
229423_at,0.564267738591231
211395_x_at,0.5641596692220523
243438_at,0.5641549465341756
1562789_at,0.5641127641603011
206342_x_at,0.5640171131494108
207937_x_at,0.5639012551105477
218168_s_at,0.5638920305890183
1555897_at,0.5638837105771928
218102_at,0.5638475288065935
224323_s_at,0.5638429315749413
242362_at,0.5638304474342802
202875_s_at,0.5638270718068483
237247_at,0.5638070330490952
218421_at,0.5637699167756565
214472_at,0.5637578781886684
228184_at,0.563748041652466
242885_at,0.5637358742111971
219818_s_at,0.5637230835615745
215287_at,0.5636823468809521
241942_at,0.5635928944042777
242916_at,0.5635506026878869
231619_at,0.5635501506871652
219957_at,0.5635457869218425
226499_at,0.563512682405751
201436_at,0.5634931639360414
226999_at,0.5634764474306901
1566084_at,0.5634693607743425
218012_at,0.5632766141024197
205212_s_at,0.563227311814259
211464_x_at,0.5630851662634558
244732_at,0.5630824391164596
239473_x_at,0.5630748921055803
240231_at,0.5630691304670971
206512_at,0.5630380919607494
241817_at,0.5629893239435106
243945_at,0.5628654775547693
218611_at,0.5626576065552803
202124_s_at,0.5626361146835092
206943_at,0.5626105915413272
202755_s_at,0.5625294673664049
219584_at,0.5625101703533438
208322_s_at,0.5623821795996452
1560526_at,0.5623555248116708
237603_at,0.5623313642392512
1555480_a_at,0.5623242415189181
205710_at,0.5623030918131778
228857_at,0.5622899698265812
215787_at,0.5622829536621576
1561339_at,0.5622447032589555
1557400_at,0.5622335429311816
208134_x_at,0.5622302055119848
204616_at,0.5622239955244924
205050_s_at,0.5622116278535524
201195_s_at,0.5621597701815872
225443_at,0.5621544259237475
243555_at,0.5621350824054687
1554794_a_at,0.5621308268448156
222624_s_at,0.5621254777598996
219026_s_at,0.5620899375774014
214454_at,0.5620427527568818
205010_at,0.5619940916287425
214717_at,0.5619844733859467
1553122_s_at,0.5619804730087722
230427_s_at,0.5619239209456672
215006_at,0.5619036793033984
217148_x_at,0.561899428805741
215167_at,0.5618396267220014
1565320_at,0.5618245880457624
218228_s_at,0.5617462833568779
1559492_at,0.561734205894735
220865_s_at,0.5617034217772774
225836_s_at,0.5616375682991673
242424_at,0.56163307085437
227278_at,0.56160496864567
224841_x_at,0.5615767923268034
232584_at,0.5615465976345766
221786_at,0.5615441623833695
211363_s_at,0.561539964377869
202726_at,0.5615148021424183
215997_s_at,0.5615006748818044
218006_s_at,0.5614930665330125
40524_at,0.5614757809990767
223179_at,0.5614432004684016
238139_at,0.5614262399192542
229467_at,0.5613355900265077
226806_s_at,0.5612862294589053
232184_at,0.5612717748998348
210385_s_at,0.561253206244707
239688_at,0.561250637350073
225455_at,0.5612303564464235
1554476_x_at,0.561190834724189
242442_x_at,0.5611828403617237
219530_at,0.561147747812416
225251_at,0.5611439866709959
238169_at,0.5611082067204892
232262_at,0.5610871795412226
227098_at,0.561087050376776
222537_s_at,0.5610559504722404
233303_at,0.5610544560821461
240784_at,0.5610460903641131
235629_at,0.5610107953530002
225245_x_at,0.5609736533393013
1568190_at,0.5609101118545499
203660_s_at,0.5609074178404286
208921_s_at,0.5608635587607338
1566221_at,0.5608496535787117
202968_s_at,0.5608472899943804
1556602_at,0.5608172898192905
204194_at,0.5607921938161331
236978_at,0.5607888911062463
243913_at,0.5607219390282338
1558409_at,0.5606020276603725
223241_at,0.560510300707659
231569_at,0.5605054900302525
214708_at,0.5605001145612881
1553949_at,0.5604728417448359
227369_at,0.5604708355353097
238985_at,0.5604353986086356
201599_at,0.5604186299972403
201085_s_at,0.5604120651999582
241162_at,0.5603671168375459
218634_at,0.5603336554483351
231146_at,0.5602896543633059
224125_at,0.5602645285930349
1558007_s_at,0.5602389852995576
213410_at,0.5602109383278768
244120_at,0.5600934742328582
1552299_at,0.5600512257814831
229317_at,0.5600087293252873
201673_s_at,0.559939989144859
1560707_at,0.5599274703071386
240459_at,0.5598055818954747
231110_at,0.5597594295842986
233893_s_at,0.5597492254009725
225388_at,0.5596946257357536
228722_at,0.5596375801759448
239828_at,0.5595749917663164
238044_at,0.5595704655568681
202734_at,0.5594915361447751
212954_at,0.5594791689951525
218432_at,0.5594709448248361
214349_at,0.5594657267670804
213061_s_at,0.559413734660614
213230_at,0.5593845580049693
200604_s_at,0.5593739162429873
239264_at,0.5593377309238365
222681_at,0.5593346264523597
201432_at,0.5593191268086153
209756_s_at,0.5592875796696871
207166_at,0.5592859682302374
227335_at,0.5592710855822436
213749_at,0.5592465949683229
227281_at,0.5592350398906536
223757_at,0.5592192753257385
201569_s_at,0.5591652744158714
200795_at,0.5591330487363414
208352_x_at,0.5590961576620861
212840_at,0.55904419670333
230002_at,0.5590157928070296
219132_at,0.5589440924838621
58780_s_at,0.5588602460794769
201188_s_at,0.5588545324805642
1569320_at,0.5587711537343963
243594_x_at,0.5587042630115215
232827_at,0.5586997536503899
224774_s_at,0.5585679890852168
224676_at,0.558515926341128
213619_at,0.5584870861555801
228506_at,0.5584453063620894
221710_x_at,0.5583408975611286
219130_at,0.5582709647719075
206161_s_at,0.5582608895379214
206154_at,0.5582407723766261
1568706_s_at,0.5582101830092805
1569516_at,0.5582032375730946
1557506_a_at,0.5581857933961132
223547_at,0.558154677523067
210740_s_at,0.558063607682831
207275_s_at,0.5580335732220515
219278_at,0.5580210121495977
235106_at,0.5579949931477176
209131_s_at,0.5579931938831785
238172_at,0.5579619839855207
233405_at,0.5579270677344144
1560490_at,0.5579120531488617
218515_at,0.5577973558883284
221787_at,0.5577681657135612
205540_s_at,0.5577630726344872
226569_s_at,0.5577295264771572
213454_at,0.5576858592437307
209943_at,0.557672575905585
220798_x_at,0.5576645953640252
236550_s_at,0.5576539577334969
227301_at,0.5575943514548877
1555267_at,0.5575920575607329
1555762_s_at,0.5575725101204413
242049_s_at,0.5575315356326742
232939_at,0.5574290792639621
227772_at,0.5573374024756439
1560495_at,0.557240837779816
235690_at,0.5571892793062609
243252_at,0.5571657429146782
230988_at,0.5571506825086242
228552_s_at,0.5571486173635973
219004_s_at,0.557128119900161
1559021_at,0.5570571867774766
212632_at,0.5570409833320356
201904_s_at,0.5570338218452245
201392_s_at,0.5569944071123945
1556401_a_at,0.5569728238723932
232018_at,0.5569147260757933
1552289_a_at,0.5568819076512226
236501_at,0.5568777119152661
224516_s_at,0.5568617066637654
202236_s_at,0.5568500541195791
226721_at,0.5567755781183604
202801_at,0.5567699858275148
1552400_a_at,0.5567178044812496
1555520_at,0.5566602726075424
221641_s_at,0.5566596942570636
214315_x_at,0.5566595511407684
212575_at,0.5566297719266634
238030_at,0.556548357198415
231297_at,0.5565244691065522
227305_s_at,0.5565187851488848
201710_at,0.5564866044012082
215201_at,0.5564437485787999
238859_at,0.5564405218887923
235612_at,0.5564333234239667
218786_at,0.5564065891871414
209931_s_at,0.5563166656435333
212579_at,0.5562624171327984
1563051_at,0.5562393810810519
212970_at,0.5562195232775587
243981_at,0.5562145746532967
238861_at,0.5562038673583765
233369_at,0.5561761210964992
228909_at,0.556156319894063
228318_s_at,0.5561143169367639
209598_at,0.556101632625697
232793_at,0.5560823187043844
242652_at,0.5560785268085456
233057_at,0.5560694911491958
207223_s_at,0.5560583351680309
213464_at,0.5559685425246825
219813_at,0.5559481733904503
218396_at,0.5558605960549444
244490_at,0.5558248775696208
235771_at,0.5558233771697353
218174_s_at,0.5558143253519194
219553_at,0.5557813086836862
219902_at,0.5557021727944451
210786_s_at,0.5556795880133744
220485_s_at,0.5556788876465183
208486_at,0.5556720846292224
242440_at,0.5556565096761857
228770_at,0.5556093462706027
228105_at,0.5555541039217432
223275_at,0.5555317352958413
226596_x_at,0.5554546912483984
235889_at,0.5554308537940669
202601_s_at,0.555298482153576
231984_at,0.5552615505996283
230217_at,0.5552173627542685
237110_at,0.5551477092352689
228817_at,0.5551471583034032
244404_at,0.5551348512301703
242859_at,0.5551203945932405
1568777_at,0.5551086829059162
242551_at,0.5551070481153377
213934_s_at,0.5550718414859809
206776_x_at,0.5550659209138706
1558120_at,0.5550594614281001
1570197_at,0.5550590144567225
222183_x_at,0.5549542354646005
230712_at,0.5549512355076582
210223_s_at,0.5549372414381457
221081_s_at,0.5548753718012948
225721_at,0.554875190946736
210202_s_at,0.5548556098881176
237189_at,0.5548273951712147
239390_at,0.5547957215926888
217749_at,0.5547760128998966
1557474_at,0.5547754328018697
235086_at,0.5547698970495428
220416_at,0.5547308644763055
1555292_at,0.5546644215900289
236885_at,0.5546599882119401
233440_at,0.5546036976512285
229371_at,0.5545612759103424
213483_at,0.5545599002589212
214282_at,0.5545481839734983
227160_s_at,0.5545375138317655
228869_at,0.5545322030715653
1560865_a_at,0.554504088075266
212746_s_at,0.5544844800182055
1554143_a_at,0.5544746632720405
236487_at,0.5544631996286971
235131_at,0.5544447514663321
229027_at,0.554430733464148
1555968_a_at,0.5543575134242461
229574_at,0.5543573752863233
231887_s_at,0.5543535801312798
223590_at,0.5543263315217315
1557195_at,0.5543239184881892
234976_x_at,0.5542493483407258
215084_s_at,0.5542104515764152
1557624_at,0.5542064810823093
1554324_s_at,0.5540026878997446
229383_at,0.553984770548717
236158_at,0.5539669510074604
220087_at,0.5539551611043158
238662_at,0.5539311761379022
239845_at,0.5539284846383049
210514_x_at,0.5538931423584627
201999_s_at,0.5538795735599522
208463_at,0.5538794597649701
223408_s_at,0.5538763270312194
222723_at,0.5538743285757415
228944_at,0.5537968930541295
244070_at,0.5537928749575953
244355_at,0.5537327631802038
241048_at,0.5537302034577936
241670_x_at,0.5537270943864815
213334_x_at,0.5537182521303786
230209_at,0.5536932495450623
213811_x_at,0.5536469742472861
1569864_at,0.5536148922577865
202239_at,0.5534861555981669
229095_s_at,0.5534684625394563
236816_at,0.5534176846659351
204306_s_at,0.5534153575882477
206986_at,0.5533948126780223
214764_at,0.5533862715380453
219711_at,0.5533672767689446
225544_at,0.5533471664941866
1560733_at,0.5533303224124597
205361_s_at,0.5533146629388038
218251_at,0.5532939799895255
212677_s_at,0.5532471326178197
221382_at,0.5532431113068011
211064_at,0.5530984979207728
202434_s_at,0.5530921532328325
231999_at,0.5530754396592544
229465_s_at,0.5530301319647505
212103_at,0.553027505116154
219341_at,0.5530260509708533
235846_at,0.5529951890119181
211734_s_at,0.5529795389490252
239536_at,0.5529715040197828
227852_at,0.5529685420432293
236346_at,0.5529008608517855
228853_at,0.5527995960152522
225362_at,0.5527628192463775
209124_at,0.5527119567232784
216969_s_at,0.5527117766748791
218824_at,0.5526982945526171
234938_at,0.5526726031651943
209185_s_at,0.5526231023988133
210231_x_at,0.5526197701536015
210750_s_at,0.5525727006295332
204961_s_at,0.5525362905870377
238992_at,0.5525054514714638
208459_s_at,0.5524303976701732
244873_s_at,0.552420094736086
1569648_at,0.5523745610451746
201921_at,0.5523600813874164
224488_s_at,0.5523545611927118
239487_at,0.5523163178520447
232155_at,0.552292092982178
212246_at,0.5522712517198083
221023_s_at,0.5522588427222013
231296_at,0.5522572613943458
229083_at,0.5522437264366337
1567706_at,0.5522324176721799
235194_at,0.5521829033205212
232471_at,0.5521607375499528
225704_at,0.5521601292222784
1554479_a_at,0.5521348863484314
204689_at,0.5520639368425111
201411_s_at,0.5520318422289701
212608_s_at,0.5519946638697307
231234_at,0.5519614640512854
236194_at,0.5518544155631363
212658_at,0.5518483717369354
202263_at,0.5518152361229826
213857_s_at,0.5518034252769018
221082_s_at,0.5518028678130851
229112_at,0.5517755807073584
222553_x_at,0.5517668321691548
239511_s_at,0.5517524534741179
219116_s_at,0.5517448239508431
229596_at,0.5517410328158001
202685_s_at,0.5517308961059791
244024_at,0.5516556163201822
219030_at,0.5516451511162808
229609_at,0.5516172500874018
38671_at,0.5515613895951598
212769_at,0.5515481703915462
242243_at,0.5515246423007916
234733_s_at,0.5514581325840666
210621_s_at,0.551453985382902
223552_at,0.5514434253475095
213926_s_at,0.5514320681276721
219000_s_at,0.5514027270543451
236832_at,0.5513123967462982
206788_s_at,0.5513045141395089
238656_at,0.5513033256004307
206067_s_at,0.5513024248480753
242299_at,0.5511985351721699
219582_at,0.551180040082581
1556385_at,0.551116060765699
228824_s_at,0.5510247718239369
234042_at,0.5509913376125039
208398_s_at,0.5509649472537506
237684_at,0.5509220097373253
215164_at,0.5508876690081548
237741_at,0.5508641096805035
207395_at,0.5507849632941496
212943_at,0.5507360922250979
225128_at,0.5507121978108911
242156_at,0.550680084279542
236337_at,0.5506734858364676
210186_s_at,0.5506511266137561
212948_at,0.5506494718492307
206643_at,0.5506397397649008
222204_s_at,0.5506346810142858
206142_at,0.5506228280834563
200838_at,0.5506130860986297
202929_s_at,0.5506040939826002
202648_at,0.5505866933587515
203814_s_at,0.5505536024377011
230256_at,0.5504857143704625
209016_s_at,0.550474846530076
238562_at,0.5504732409086053
1565838_at,0.5504173391147391
203216_s_at,0.5503802083018329
209234_at,0.5503629078292243
223927_at,0.5503534654396698
235195_at,0.5503171597098225
215299_x_at,0.5503074533173541
207037_at,0.5502857937413018
228972_at,0.5502276197559179
215645_at,0.5502015609554903
217808_s_at,0.5501949892409643
1555808_a_at,0.5501780079000533
203097_s_at,0.5501521831239069
209662_at,0.550124565604716
213253_at,0.5501038807097061
211499_s_at,0.5499938173993547
222665_at,0.5499786779583575
216684_s_at,0.549952323353274
1556798_a_at,0.5499340239121889
1555819_s_at,0.5499091605986255
61297_at,0.5497663717234262
233955_x_at,0.5497580045968494
229328_at,0.5497418747059113
242140_at,0.549717701315711
244869_at,0.5497170969621898
221755_at,0.549695027460343
228027_at,0.549663757077515
242525_at,0.5496636328656019
235294_at,0.5495636129189236
204166_at,0.5495344858412287
238058_at,0.549469657199137
231163_at,0.5493999465625341
1557746_at,0.5493669656818964
230857_s_at,0.5493308015812303
210542_s_at,0.5493133346044139
205566_at,0.5492567137826261
237179_at,0.5492263281576526
235467_s_at,0.5492179759239494
214384_s_at,0.5492082355873079
1553808_a_at,0.5491974387559432
235971_at,0.5491665703370043
225354_s_at,0.5490908941807806
227261_at,0.5490718831026942
205807_s_at,0.549065650862483
212285_s_at,0.5489518320062147
243450_at,0.5488875256599407
225497_at,0.548878210570164
1556416_s_at,0.5488707625505778
219321_at,0.5488185682401574
222054_at,0.5487788484056537
242403_at,0.5487738816092214
209925_at,0.5487562624910908
240922_at,0.5487279174542524
212216_at,0.548721310390583
214039_s_at,0.5486972843884548
211138_s_at,0.5486742962551895
224673_at,0.5486716710186115
227548_at,0.5486428010936565
208530_s_at,0.5486318311493891
229405_at,0.5485982820854217
220134_x_at,0.5485899973538819
222293_at,0.5485266116589281
1564378_a_at,0.548499712014992
230353_at,0.5484945268559094
229476_s_at,0.5484850080846058
204661_at,0.5484683894677741
226539_s_at,0.5484575242580977
202338_at,0.5484174766657199
236703_at,0.5483285535463194
227718_at,0.5483015324466578
204523_at,0.5482399454184225
236321_at,0.5481890519229301
223633_s_at,0.5481756887740056
1560386_at,0.5481645886537495
1558166_at,0.5481611969444242
1554287_at,0.5480816775495431
205042_at,0.5480694428720466
238716_at,0.5480322117577152
231169_at,0.5480103349701948
213248_at,0.5480016584272732
213343_s_at,0.5479997920639162
213591_at,0.5479813841509652
215771_x_at,0.5479683875499903
214658_at,0.5479560858316876
228007_at,0.5479358363783525
221989_at,0.5479306993687876
1560116_a_at,0.5478713679160873
230141_at,0.5478649533949244
217536_x_at,0.54786096901036
203327_at,0.547857822594088
1556989_at,0.5478529123248028
232115_at,0.5478166434562306
222010_at,0.5477220580361732
1563007_at,0.5476797881903814
221650_s_at,0.547603790845966
235717_at,0.5475930830916367
204761_at,0.5475533122769258
217751_at,0.5475284249867107
224346_at,0.54745130457711
228594_at,0.5473738755156131
212036_s_at,0.5473516610533361
232717_at,0.5473182786090341
1557626_at,0.5472820688506803
239630_at,0.5472521758634817
1562604_at,0.547252038363492
206064_s_at,0.547206721483369
239231_at,0.5471613715767062
222903_s_at,0.5471598286180568
226404_at,0.5471507782345095
1559420_x_at,0.5471201917887384
200685_at,0.5471031637466658
1560117_at,0.5470827922822934
239449_at,0.5470741935696959
200850_s_at,0.5470003056036432
225520_at,0.5469878423215083
227306_at,0.5469755407057524
210364_at,0.5469434611819464
209852_x_at,0.54687198855949
217506_at,0.546861046928075
235535_x_at,0.5468249534269946
238801_at,0.5467744610017133
211592_s_at,0.5467220504767409
242612_at,0.5467171563595207
235058_at,0.5467012176009023
240855_at,0.5467005955142298
205434_s_at,0.5466910566688696
209296_at,0.5466009329023009
242959_at,0.546560246311565
1555834_at,0.5465194231072815
228127_at,0.5464723039240863
237393_at,0.546382754247247
211837_s_at,0.5463358641464845
236504_x_at,0.5463176284907051
223908_at,0.5463015566787464
239896_at,0.5462373529648805
208325_s_at,0.5462363890444271
220041_at,0.5462232046055988
204202_at,0.5462206666511269
211659_at,0.5462193293487408
236518_at,0.5462079417514313
224929_at,0.5462042835863983
217838_s_at,0.5461970611217208
221555_x_at,0.5461803746168706
220942_x_at,0.5461451062092052
240214_at,0.5461439742246691
204109_s_at,0.5461299062033738
222282_at,0.5460636571218246
219710_at,0.5460525896683751
242572_at,0.5460422986159612
242287_at,0.5460115930477643
242770_at,0.5460027125523788
215843_s_at,0.5459929226752859
226160_at,0.5458682260556589
216125_s_at,0.5458345230696507
223239_at,0.5458294196372111
243691_at,0.5457648463721454
205391_x_at,0.5457312241031411
242801_at,0.5456597268597675
232458_at,0.5456543679915857
225893_at,0.545623920969355
210540_s_at,0.5455729234655645
222456_s_at,0.5454796510143994
234928_x_at,0.5454671404470818
216550_x_at,0.5454485632203768
244304_at,0.5454401366872134
1556202_at,0.5454363328203361
232118_at,0.5454295169132561
200727_s_at,0.5454279047211482
242183_at,0.5454149275992901
217644_s_at,0.5454014227713284
205744_at,0.5453918283516711
213671_s_at,0.5453628931512654
226035_at,0.5453532949510735
210545_at,0.5453520737547137
206965_at,0.5452952195708163
1557642_at,0.5452728664139349
208331_at,0.5452723542801762
219742_at,0.54525528199078
1553117_a_at,0.5451761084249516
215567_at,0.5451246431024174
1552942_at,0.5450617063925842
227511_at,0.5450276443223241
230816_at,0.5449901700022457
233180_at,0.5449601503868295
225594_at,0.5449252914451406
228505_s_at,0.5448799939797749
212891_s_at,0.5448798702334537
221078_s_at,0.5448616655035403
201366_at,0.5448261681500763
203553_s_at,0.544825430534115
212098_at,0.5447341338483142
234249_at,0.5446997657390381
238430_x_at,0.544689823861144
229630_s_at,0.5446854593474773
243491_at,0.5446792034331439
206782_s_at,0.5446664291259603
224518_s_at,0.544665578133585
1557674_s_at,0.5446445970760306
241444_at,0.54460890494912
1557034_s_at,0.5445988744156641
1552924_a_at,0.5445701088988466
242707_at,0.5445495258322751
1553499_s_at,0.5445342549939425
216202_s_at,0.5445232366112166
221614_s_at,0.544513068799344
1554980_a_at,0.5445056152479305
225765_at,0.5444979443260728
1558467_a_at,0.5444019108144498
222048_at,0.5443979190357024
209984_at,0.5443795242742939
203853_s_at,0.5443760830763406
219873_at,0.5443017165207062
235662_at,0.5442345594307764
222758_s_at,0.5442252573851031
225185_at,0.5442229148795552
233159_at,0.544215746888765
233092_s_at,0.5441887999640062
234901_at,0.5441594688564977
203869_at,0.5441183059134995
1563298_at,0.5440914578796708
218843_at,0.5440372239188487
229235_at,0.5440313630629352
212531_at,0.5440265319032199
225486_at,0.5440074327627191
218435_at,0.5439933126658989
235078_at,0.5439080114437614
1552621_at,0.5438673827287339
208829_at,0.5438661002060821
211700_s_at,0.5437801205330748
218766_s_at,0.5437792637753408
1564317_at,0.543773965068602
241541_at,0.5437407028809197
215209_at,0.543733010000966
237748_at,0.54368786997269
223461_at,0.5436768125238471
209441_at,0.5436437538640402
226265_at,0.543639968374589
237330_at,0.5436377234307418
218346_s_at,0.5436289641649965
224741_x_at,0.5436157681513523
222483_at,0.5435153420625829
237827_at,0.5435133653886494
1558237_x_at,0.5435100229847769
201236_s_at,0.5434905966571469
200751_s_at,0.5434852935262963
210416_s_at,0.5434640212999017
